Date,Open,High,Low,Close,Adj Close,Volume
2022-02-21,5.178674221038818,8.504996299743652,4.922156810760498,5.336022853851318,5.336022853851318,404294407
2022-02-22,5.369744777679443,7.79009485244751,4.460878849029541,4.824647903442383,4.824647903442383,459390862
2022-02-23,4.858216762542725,5.454761028289795,4.463216781616211,4.6750969886779785,4.6750969886779785,180205071
2022-02-24,4.674686908721924,4.9505791664123535,3.5307719707489014,3.8636300563812256,3.8636300563812256,98597025
2022-02-25,3.8668289184570312,4.1277852058410645,3.6583659648895264,3.7071549892425537,3.7071549892425537,48300778
2022-02-26,3.70304799079895,3.885464906692505,3.4977340698242188,3.560595989227295,3.560595989227295,30644801
2022-02-27,3.5516960620880127,3.646491050720215,3.1305959224700928,3.2248780727386475,3.2248780727386475,42090206
2022-02-28,3.2237160205841064,3.9453608989715576,3.219085931777954,3.629163980484009,3.629163980484009,88962902
2022-03-01,3.6288399696350098,3.713526964187622,3.4141769409179688,3.4426980018615723,3.4426980018615723,30401310
2022-03-02,3.44071888923645,3.456563949584961,3.1692728996276855,3.275866985321045,3.275866985321045,17551966
2022-03-03,3.2808799743652344,3.297528028488159,2.9421770572662354,3.0189480781555176,3.0189480781555176,13306783
2022-03-04,3.019710063934326,3.169498920440674,2.7395379543304443,2.7395379543304443,2.7395379543304443,17483619
2022-03-05,2.7438840866088867,2.8714489936828613,2.7142410278320312,2.845989942550659,2.845989942550659,10028030
2022-03-06,2.841731071472168,2.841731071472168,2.4350509643554688,2.4531610012054443,2.4531610012054443,12825714
2022-03-07,2.4534149169921875,2.4814798831939697,2.2637109756469727,2.3142991065979004,2.3142991065979004,13271130
2022-03-08,2.3140320777893066,3.8696489334106445,2.3022589683532715,3.3433189392089844,3.3433189392089844,332203480
2022-03-09,3.340224027633667,7.339824199676514,3.230571985244751,5.150941848754883,5.150941848754883,1166362349
2022-03-10,5.148737907409668,7.118277072906494,4.873608112335205,6.616772174835205,6.616772174835205,819667574
2022-03-11,6.613255023956299,11.388744354248047,5.905126094818115,8.832740783691406,8.832740783691406,1667735723
2022-03-12,8.85462474822998,11.475176811218262,8.85462474822998,9.498044967651367,9.498044967651367,867999853
2022-03-13,9.528483390808105,10.279394149780273,7.690388202667236,7.8057098388671875,7.8057098388671875,326197135
2022-03-14,7.769886016845703,9.874610900878906,7.4536519050598145,8.612189292907715,8.612189292907715,395506622
2022-03-15,8.60531234741211,9.587258338928223,8.180832862854004,8.261988639831543,8.261988639831543,216570331
2022-03-16,8.258260726928711,9.475349426269531,8.045273780822754,8.823298454284668,8.823298454284668,294688282
2022-03-17,8.82867431640625,10.55483627319336,8.57349681854248,9.115968704223633,9.115968704223633,421118309
