Date,Open,High,Low,Close,Adj Close,Volume
2021-04-16,66.17646789550781,230.5527801513672,10.040027618408203,16.643211364746094,16.643211364746094,34084917
2021-04-17,16.80995750427246,30.997949600219727,16.423526763916016,29.070222854614258,29.070222854614258,36264042
2021-04-18,29.239259719848633,39.20890808105469,21.264657974243164,28.396717071533203,28.396717071533203,22614856
2021-04-19,28.392606735229492,28.56509017944336,20.751493453979492,22.196029663085938,22.196029663085938,7950122
2021-04-20,22.1863956451416,24.771207809448242,16.613292694091797,24.066923141479492,24.066923141479492,8796184
2021-04-21,24.0168514251709,24.045150756835938,18.654911041259766,18.9178409576416,18.9178409576416,3971738
2021-04-22,18.92359733581543,19.843595504760742,15.620887756347656,17.471986770629883,17.471986770629883,4249038
2021-04-23,17.471773147583008,17.64031982421875,13.864431381225586,16.889360427856445,16.889360427856445,3917395
2021-04-24,16.887954711914062,17.208148956298828,14.555133819580078,14.996084213256836,14.996084213256836,2147787
2021-04-25,14.990032196044922,16.2075138092041,13.80685806274414,13.896554946899414,13.896554946899414,1649194
2021-04-26,13.900141716003418,15.93017578125,13.900141716003418,14.671380043029785,14.671380043029785,2319575
2021-04-27,14.610260009765625,15.346861839294434,13.819258689880371,15.01937198638916,15.01937198638916,2095956
2021-04-28,15.095295906066895,15.314498901367188,13.69920825958252,15.152851104736328,15.152851104736328,2283774
2021-04-29,15.153097152709961,15.74662971496582,14.053115844726562,14.58709716796875,14.58709716796875,2893032
2021-04-30,14.590603828430176,15.202281951904297,13.473971366882324,14.589730262756348,14.589730262756348,2351121
2021-05-01,14.59011459350586,24.826557159423828,14.528273582458496,21.722484588623047,21.722484588623047,7414777
2021-05-02,21.883153915405273,22.994836807250977,17.43207359313965,19.278453826904297,19.278453826904297,6134032
2021-05-03,19.324466705322266,22.716285705566406,19.3220157623291,21.129785537719727,21.129785537719727,3214008
2021-05-04,21.145471572875977,21.173255920410156,18.163057327270508,19.15106201171875,19.15106201171875,2607628
2021-05-05,19.16036033630371,19.48572540283203,17.950881958007812,18.392057418823242,18.392057418823242,2286276
2021-05-06,18.439186096191406,18.998655319213867,17.156892776489258,17.84589958190918,17.84589958190918,2020574
2021-05-07,17.84368133544922,18.418636322021484,16.818246841430664,16.951772689819336,16.951772689819336,1775586
2021-05-08,16.953535079956055,18.092960357666016,16.953535079956055,17.793174743652344,17.793174743652344,1724915
2021-05-09,17.81844139099121,19.941207885742188,16.612777709960938,18.831016540527344,18.831016540527344,2617162
2021-05-10,18.74988555908203,18.838359832763672,15.819206237792969,16.851301193237305,16.851301193237305,2651227
2021-05-11,16.928264617919922,17.561206817626953,15.015287399291992,15.515387535095215,15.515387535095215,2209063
2021-05-12,15.515321731567383,17.959278106689453,15.34291934967041,15.36741828918457,15.36741828918457,2137897
