Date,Open,High,Low,Close,Adj Close,Volume
2020-01-07,0.04482400044798851,0.06814800202846527,0.03573799878358841,0.06746699661016464,0.06746699661016464,14361
2020-01-08,0.06746699661016464,0.06898699700832367,0.03453100100159645,0.03533099964261055,0.03533099964261055,3533
2020-01-09,0.035294000059366226,0.07846300303936005,0.03481899946928024,0.04153800010681152,0.04153800010681152,14162
2020-01-10,0.041551001369953156,0.10625699907541275,0.012901999987661839,0.0255769994109869,0.0255769994109869,9199
2020-01-11,0.025585999712347984,0.03350000083446503,0.02546899951994419,0.02850399911403656,0.02850399911403656,2924
2020-01-12,0.02847299911081791,0.09834899753332138,0.02843100018799305,0.04068300127983093,0.04068300127983093,21009
2020-01-13,0.040793001651763916,0.06503800302743912,0.03452200070023537,0.0404059998691082,0.0404059998691082,12777
2020-01-14,0.040369998663663864,0.051573000848293304,0.03379499912261963,0.04592699930071831,0.04592699930071831,17130
2020-01-15,0.04599099978804588,0.04722600057721138,0.034894999116659164,0.044769998639822006,0.044769998639822006,15217
2020-01-16,0.04478999972343445,0.04501400142908096,0.04222000017762184,0.042532000690698624,0.042532000690698624,16448
2020-01-17,0.04254499822854996,0.044748999178409576,0.02650200016796589,0.04424799978733063,0.04424799978733063,22640
2020-01-18,0.044165000319480896,0.04616500064730644,0.04160499945282936,0.04207700118422508,0.04207700118422508,16752
2020-01-19,0.042100001126527786,0.04253000020980835,0.034602001309394836,0.035068001598119736,0.035068001598119736,16700
2020-01-20,0.035068001598119736,0.03551200032234192,0.02575399912893772,0.03509800136089325,0.03509800136089325,8365
2020-01-21,0.03510500118136406,0.03875900059938431,0.033775001764297485,0.03870299831032753,0.03870299831032753,25154
2020-01-22,0.038679998368024826,0.04574200138449669,0.030577000230550766,0.03918499872088432,0.03918499872088432,45576
2020-01-23,0.03918899968266487,0.052882999181747437,0.034689001739025116,0.05189500004053116,0.05189500004053116,72917
2020-01-24,0.05189500004053116,0.05259700119495392,0.03362400084733963,0.050501998513936996,0.050501998513936996,38144
2020-01-25,0.050515998154878616,0.05120199918746948,0.04929500073194504,0.0500589981675148,0.0500589981675148,29012
2020-01-26,0.05005199834704399,0.05510599911212921,0.04696499928832054,0.05507100000977516,0.05507100000977516,17354
2020-01-27,0.055080000311136246,0.05525900050997734,0.04846300184726715,0.05385899916291237,0.05385899916291237,26136
2020-01-28,0.053872000426054,0.05640000104904175,0.04948500171303749,0.05605600029230118,0.05605600029230118,72171
2020-01-29,0.056074999272823334,0.057353001087903976,0.048921000212430954,0.05467600002884865,0.05467600002884865,53818
2020-01-30,0.05463999882340431,0.05889099836349487,0.04385000094771385,0.058455999940633774,0.058455999940633774,44620
2020-01-31,0.05844099819660187,0.05856499820947647,0.04701700061559677,0.04701700061559677,0.04701700061559677,22405
2020-02-01,0.0470150001347065,0.05890100076794624,0.04694699868559837,0.05714000016450882,0.05714000016450882,53100
2020-02-02,0.05711299926042557,0.05711299926042557,0.04520399868488312,0.05142800137400627,0.05142800137400627,14361
2020-02-03,0.05142800137400627,0.0609700009226799,0.03495100140571594,0.04846100136637688,0.04846100136637688,44768
2020-02-04,0.048475999385118484,0.057075999677181244,0.04423899948596954,0.055257998406887054,0.055257998406887054,65934
2020-02-05,0.055257998406887054,0.05614800006151199,0.04230700060725212,0.052007999271154404,0.052007999271154404,39173
2020-02-06,0.052007999271154404,0.060506001114845276,0.03816999867558479,0.055973999202251434,0.055973999202251434,57611
2020-02-07,0.05597800016403198,0.05777199938893318,0.049803998321294785,0.05168899893760681,0.05168899893760681,66093
